10:09:04.842829,50.00
10:09:05.002587,50.01
10:09:12.487146,50.00
10:09:13.987363,50.01
10:09:14.289881,50.00
10:09:15.052320,50.01
10:09:15.499662,50.00
10:09:15.643007,50.01
10:09:15.804801,50.00
10:09:15.945213,50.01
10:09:16.392072,50.00
10:09:16.692845,50.01
10:09:19.244518,50.00
10:09:25.097019,49.99
10:09:25.701810,50.00
10:09:25.845952,49.99
10:09:25.988840,50.00
10:09:26.292534,49.99
10:09:26.436131,50.00
10:09:29.751040,49.99
10:09:29.893729,50.00
10:09:30.053075,49.99
10:09:35.444238,49.98
10:09:35.588127,49.99
10:09:35.902459,49.98
10:09:36.046555,49.99
10:09:36.189641,49.98
10:09:36.348809,49.99
10:09:36.652237,49.98
10:09:36.939956,49.99
10:09:37.231918,49.98
10:09:37.842195,49.99
10:09:37.998635,49.98
10:09:38.275838,49.99
10:09:38.443207,49.98
10:09:38.598053,49.99
10:09:38.744163,49.98
10:09:38.898790,49.99
10:09:45.798094,50.00
10:09:49.248661,49.99
10:09:49.383761,50.00
10:09:49.541091,49.99
10:09:49.980967,50.00
10:09:50.442029,49.99
10:09:50.588874,50.00
10:09:58.237893,50.01
10:09:58.401282,50.00
10:09:58.549133,50.01
10:09:58.698609,50.00
10:10:04.394402,49.99
10:10:04.993230,50.00
10:10:05.151858,49.99
10:10:05.446103,50.00
10:10:05.578978,49.99
10:10:07.396558,50.00
10:10:12.059007,50.01
10:10:12.200827,50.00
10:10:12.343605,50.01
10:10:15.638886,50.02
10:10:15.798764,50.01
10:10:15.941831,50.02
10:10:27.801421,50.01
10:10:28.838977,50.02
10:10:28.993886,50.01
10:10:29.147923,50.02
10:10:29.260087,50.01
10:10:29.597878,50.02
10:10:33.203330,50.01
10:10:33.643040,50.02
10:10:33.806218,50.01
10:10:34.249006,50.02
10:10:34.402357,50.01
10:10:34.696168,50.02
10:10:45.043513,50.03
10:10:45.193735,50.02
10:10:46.093373,50.03
10:10:46.240469,50.02
10:10:51.352480,50.01
10:10:57.053148,50.00
10:10:57.498596,50.01
10:11:01.848299,50.00
10:11:01.998405,50.01
10:11:05.292798,50.00
10:11:10.100356,50.01
10:11:10.545599,50.00
10:11:10.853287,50.01
10:11:10.996842,50.00
10:11:11.148869,50.01
10:11:11.288512,50.00
10:11:11.744138,50.01
10:11:19.692083,50.00
10:11:19.999686,50.01
10:11:20.149390,50.00
10:11:26.603387,50.01
10:11:46.398765,50.02
10:11:46.553990,50.01
10:11:46.843591,50.02
10:11:46.986997,50.01
10:11:47.885650,50.02
10:11:48.035913,50.01
10:11:51.176959,50.02
10:11:51.501957,50.01
10:11:51.643209,50.02
10:12:00.053368,50.03
10:12:00.198841,50.02
10:12:00.332819,50.03
10:12:00.505028,50.02
10:12:02.569083,50.01
10:12:17.896019,50.02
10:12:18.196828,50.01
10:12:18.340241,50.02
10:12:26.150831,50.01
10:12:27.205931,50.02
10:12:27.330596,50.01
10:12:27.932365,50.02
10:12:28.084121,50.01
10:12:28.995902,50.02
10:12:29.137628,50.01
10:12:29.285708,50.02
10:12:30.192826,50.01
10:12:30.346976,50.02
10:12:30.640640,50.01
10:12:31.991494,50.02
10:12:32.132870,50.01
10:12:32.429536,50.02
10:12:35.730339,50.01
10:12:35.881827,50.02
10:12:47.147916,50.01
10:12:58.830174,50.02
10:12:58.996761,50.01
10:12:59.891863,50.02
10:13:05.298927,50.03
10:13:05.442082,50.02
10:13:05.739827,50.03
10:13:06.197597,50.02
10:13:06.341636,50.03
10:13:06.500962,50.02
10:13:06.644279,50.03
10:13:07.096945,50.02
10:13:14.754425,50.01
10:13:14.899373,50.02
10:13:15.193058,50.01
10:13:18.774847,50.00
10:13:18.948811,50.01
10:13:19.240532,50.00
10:13:19.550217,50.01
10:13:20.140563,50.00
10:13:26.897493,49.99
10:13:45.498119,50.00
10:13:45.641923,49.99
10:13:45.800496,50.00
10:13:48.495498,50.01
10:13:49.101220,50.00
10:13:49.243151,50.01
10:13:49.402365,50.00
10:13:49.546114,50.01
10:13:55.397933,50.00
10:13:55.541665,50.01
10:13:56.455025,50.00
10:13:56.598966,50.01
10:13:57.346304,50.00
10:14:00.202500,50.01
10:14:00.345716,50.00
10:14:00.633008,50.01
10:14:00.792621,50.00
10:14:00.951745,50.01
10:14:01.094897,50.00
10:14:03.201855,50.01
10:14:03.343614,50.00
10:14:03.643325,50.01
10:14:03.942737,50.00
10:14:04.081049,50.01
10:14:04.240869,50.00
10:14:04.554586,50.01
10:14:04.999888,50.00
10:14:05.600404,50.01
10:14:05.743059,50.00
10:14:09.338650,50.01
10:14:10.399530,50.00
10:14:10.542577,50.01
10:14:11.442420,50.00
10:14:14.743670,50.01
10:14:14.902685,50.00
10:14:15.038766,50.01
10:14:15.198404,50.00
10:14:18.339667,50.01
10:14:19.690003,50.00
10:14:25.535556,49.99
10:14:25.695198,50.00
10:14:30.329686,49.99
10:14:30.794644,50.00
10:14:32.900113,49.99
10:14:34.546851,49.98
10:14:35.000877,49.99
10:14:35.140341,49.98
10:14:37.539138,49.97
10:14:56.441714,49.98
10:14:57.355037,49.97
10:14:57.491511,49.98
10:14:58.393283,49.97
10:15:00.797625,49.98
10:15:00.952077,49.97
10:15:01.096246,49.98
10:15:01.239903,49.97
10:15:01.390000,49.98
10:15:01.541416,49.97
10:15:01.685916,49.98
10:15:04.203028,49.97
10:15:04.819964,49.98
10:15:05.738759,49.97
10:15:05.884798,49.98
10:15:06.040436,49.97
10:15:08.588106,49.98
10:15:08.748083,49.97
10:15:08.892182,49.98
10:15:19.848282,49.97
10:15:20.148272,49.98
10:15:20.289867,49.97
10:15:20.752822,49.98
10:15:20.896518,49.97
10:15:25.086045,49.98
10:15:25.389015,49.97
10:15:25.691672,49.98
10:15:25.851364,49.97
10:15:25.995601,49.98
10:15:26.139292,49.97
10:15:26.302407,49.98
10:15:27.350413,49.97
10:15:28.243548,49.98
10:15:28.387237,49.97
10:15:28.544447,49.98
10:15:31.237811,49.97
10:15:34.859126,49.96
10:15:34.998223,49.97
10:15:35.141648,49.96
10:15:36.337884,49.95
10:15:38.888924,49.94
10:15:39.048672,49.95
10:15:39.350570,49.94
10:15:41.438525,49.93
10:15:41.742480,49.94
10:15:42.333043,49.93
10:15:43.688403,49.94
10:15:45.648747,49.93
10:15:45.791726,49.94
10:15:52.990707,49.95
10:15:54.200856,49.94
10:15:56.452420,49.95
10:15:56.591222,49.94
10:15:56.753195,49.95
10:16:01.545152,49.94
10:16:01.689378,49.95
10:16:02.439760,49.94
10:16:02.586123,49.95
10:16:02.741434,49.94
10:16:41.902260,49.93
10:16:47.593033,49.92
10:16:47.897053,49.93
10:16:50.000026,49.94
10:16:52.694755,49.95
10:16:52.853994,49.94
10:16:53.731628,49.95
10:16:53.887675,49.94
10:16:54.047719,49.95
10:16:54.350572,49.94
10:16:55.690535,49.95
10:17:17.892617,49.96
10:17:18.499751,49.95
10:17:18.627633,49.96
10:17:18.755613,49.95
10:17:19.075655,49.96
10:17:19.266052,49.95
10:17:19.535150,49.96
10:17:19.678955,49.95
10:17:21.037347,49.96
10:17:21.197405,49.95
10:17:21.945186,49.96
10:17:22.550718,49.95
10:17:22.694895,49.96
10:17:22.838950,49.95
10:17:22.998280,49.96
10:17:31.843459,49.97
10:17:31.987124,49.96
10:17:32.147027,49.97
10:17:32.446957,49.96
10:17:32.590078,49.97
10:17:32.749649,49.96
10:17:33.501798,49.97
10:17:33.645637,49.96
10:17:34.536966,49.97
10:17:51.645490,49.96
10:17:51.789010,49.97
10:17:54.945579,49.96
10:18:03.649285,49.95
10:18:04.100229,49.96
10:18:04.231649,49.95
10:18:04.400735,49.96
10:18:04.539066,49.95
10:18:04.703982,49.96
10:18:04.841157,49.95
10:18:05.002548,49.96
10:18:07.548981,49.97
10:18:07.837248,49.96
10:18:09.049329,49.97
10:18:25.405059,49.96
10:18:25.530989,49.97
10:18:26.595016,49.96
10:18:27.041303,49.97
10:18:27.653661,49.96
10:18:27.790070,49.97
10:18:28.541083,49.96
10:18:28.701118,49.97
10:18:28.988290,49.96
10:18:30.352171,49.97
10:18:30.491791,49.96
10:18:30.645940,49.97
10:18:31.093994,49.96
10:18:31.402138,49.97
10:18:31.553576,49.96
10:18:31.850515,49.97
10:18:31.982050,49.96
10:18:32.157353,49.97
10:18:32.296884,49.96
10:18:32.899023,49.97
10:18:33.056103,49.96
10:18:47.437457,49.97
10:18:55.988790,49.96
10:18:56.147104,49.97
10:18:56.290686,49.96
10:19:16.387736,49.95
10:19:18.796109,49.96
10:19:18.933971,49.95
10:19:19.094673,49.96
10:19:21.341884,49.95
10:19:21.485647,49.96
10:19:21.633355,49.95
10:19:22.841072,49.96
10:19:22.974037,49.95
10:19:23.144635,49.96
10:19:28.847856,49.97
10:19:28.990912,49.96
10:19:39.037217,49.97
10:19:39.200698,49.96
10:19:39.482204,49.97
10:19:39.635981,49.96
10:19:39.806994,49.97
10:19:45.049792,49.98
10:19:45.177143,49.97
10:19:45.335614,49.98
10:19:45.494979,49.97
10:19:47.144820,49.98
10:19:47.287652,49.97
10:19:47.587898,49.98
10:19:53.131047,49.99
10:19:55.524770,49.98
10:19:55.695330,49.99
10:19:55.837967,49.98
10:19:56.000961,49.99
10:19:56.296823,49.98
10:19:56.742473,49.99
10:19:58.248838,49.98
10:19:58.395784,49.99
10:20:00.349195,49.98
10:20:00.495854,49.99
10:20:00.635868,49.98
10:20:01.079293,49.99
10:20:03.489578,49.98
10:20:10.264782,49.99
10:20:18.049245,49.98
10:20:20.288441,49.99
10:20:20.448780,49.98
10:20:24.344536,49.99
10:20:24.476686,49.98
10:20:24.646285,49.99
10:20:25.390314,49.98
10:20:26.897324,49.99
10:20:31.837856,50.00
10:20:36.479347,49.99
10:20:36.781296,50.00
10:20:37.097981,49.99
10:20:37.222639,50.00
10:20:37.379122,49.99
10:20:38.129205,50.00
10:20:38.300152,49.99
10:20:39.056230,50.00
10:20:39.500740,49.99
10:20:39.642675,50.00
10:20:39.775427,49.99
10:20:43.535530,49.98
10:20:46.992086,49.97
10:20:47.293774,49.98
10:20:47.439627,49.97
10:20:54.050899,49.98
10:20:54.800996,49.97
10:21:01.097878,49.96
10:21:01.240179,49.97
10:21:01.399837,49.96
10:21:07.980270,49.97
10:21:17.129165,49.98
10:21:17.302413,49.97
10:21:17.430854,49.98
10:21:18.350452,49.97
10:21:24.629016,49.96
10:21:24.799464,49.97
10:21:25.689798,49.96
10:21:25.850760,49.97
10:21:25.975375,49.96
10:21:26.275346,49.97
10:21:32.282507,49.98
10:21:32.439409,49.97
10:21:34.373681,49.98
10:21:34.545641,49.97
10:21:35.133370,49.98
10:21:39.488093,49.99
10:21:39.647235,49.98
10:21:39.781739,49.99
10:21:56.288910,49.98
10:21:58.099821,49.99
10:21:58.688866,49.98
10:21:59.594033,49.99
10:21:59.737949,49.98
10:21:59.896323,49.99
10:22:00.038643,49.98
10:22:00.195906,49.99
10:22:13.845550,49.98
10:22:14.145648,49.99
10:22:14.447544,49.98
10:22:14.734032,49.99
10:22:14.891384,49.98
10:22:16.854693,49.99
10:22:16.995771,49.98
10:22:17.151022,49.99
10:22:17.306453,49.98
10:22:18.955044,49.99
10:22:26.873050,49.98
10:22:27.027273,49.99
10:22:27.482770,49.98
10:22:27.781998,49.99
10:22:28.084862,49.98
10:22:28.845075,49.99
10:22:29.453889,49.98
10:22:32.450884,49.97
10:22:32.608550,49.98
10:22:43.976129,49.99
10:22:48.045461,50.00
10:22:48.489650,49.99
10:22:49.541818,50.00
10:22:49.701398,49.99
10:22:50.123424,50.00
10:22:50.448425,49.99
10:22:51.046147,50.00
10:22:51.190024,49.99
10:22:53.134884,50.00
10:22:53.284643,49.99
10:22:53.429489,50.00
10:22:53.587043,49.99
10:22:53.883768,50.00
10:23:01.847006,49.99
10:23:01.980543,50.00
10:23:02.292799,49.99
10:23:02.437946,50.00
10:23:07.543813,50.01
10:23:10.845591,50.00
10:23:11.009562,50.01
10:23:11.450514,50.00
10:23:11.754266,50.01
10:23:17.438343,50.02
10:23:17.596704,50.01
10:23:17.892781,50.02
10:23:23.599628,50.01
10:23:24.199355,50.02
10:23:24.638406,50.01
10:23:25.239447,50.02
10:23:25.396381,50.01
10:23:25.538872,50.02
10:23:25.693984,50.01
10:23:25.836830,50.02
10:23:25.996233,50.01
10:23:34.395070,50.00
10:23:35.143496,50.01
10:23:35.292113,50.00
10:23:46.542368,50.01
10:23:46.684906,50.00
10:23:49.074712,50.01
10:23:53.140469,50.02
10:24:00.926016,50.01
10:24:19.539186,50.00
10:24:19.693729,50.01
10:24:19.994245,50.00
10:24:20.137133,50.01
10:24:20.287527,50.00
10:24:21.027161,50.01
10:24:23.583564,50.00
10:24:25.825915,50.01
10:24:26.592048,50.00
10:24:26.750603,50.01
10:24:26.900153,50.00
10:24:31.381273,50.01
10:24:31.534855,50.00
10:24:31.701806,50.01
10:24:31.982937,50.00
10:24:32.282368,50.01
10:24:32.435230,50.00
10:24:33.482046,50.01
10:24:33.663915,50.00
10:24:33.903932,50.01
10:24:33.919411,50.00
10:24:34.124249,50.01
10:25:10.248557,50.00
10:25:21.790782,50.01
10:25:21.950095,50.00
10:25:22.093252,50.01
10:25:22.548082,50.00
10:25:22.690698,50.01
10:25:22.843787,50.00
10:25:23.299025,50.01
10:25:23.446004,50.00
10:25:27.501120,49.99
10:25:27.639618,50.00
10:25:27.798645,49.99
10:25:32.289048,49.98
10:25:42.495021,49.99
10:25:42.653519,49.98
10:25:42.794880,49.99
10:25:48.195374,50.00
10:25:52.540759,49.99
10:25:53.141390,50.00
10:25:53.299847,49.99
10:25:55.227038,50.00
10:25:59.896960,50.01
10:26:02.888775,50.00
10:26:03.043437,50.01
10:26:03.328060,50.00
10:26:09.954359,50.01
10:26:10.098382,50.00
10:26:10.273219,50.01
10:26:10.539197,50.00
10:26:10.684661,50.01
10:26:11.599175,50.00
10:26:11.738779,50.01
10:26:28.096750,50.00
10:26:28.256090,50.01
10:26:28.399395,50.00
10:26:35.283119,50.01
10:26:36.033690,50.00
10:26:36.175458,50.01
10:26:36.332969,50.00
10:26:36.489008,50.01
10:26:36.652036,50.00
10:26:36.791107,50.01
10:26:36.940847,50.00
10:26:38.892190,50.01
10:26:42.936505,50.02
10:26:57.047609,50.03
10:26:57.186308,50.02
10:27:03.792918,50.01
10:27:10.995385,50.00
10:27:11.154315,50.01
10:27:11.751354,50.00
10:27:11.894385,50.01
10:27:14.143894,50.00
10:27:14.289882,50.01
10:27:19.387752,50.00
10:27:19.530507,50.01
10:27:19.687661,50.00
10:27:21.947779,50.01
10:27:22.397862,50.00
10:27:22.538259,50.01
10:27:22.700695,50.00
10:27:22.841346,50.01
10:27:22.984347,50.00
10:27:23.148872,50.01
10:27:23.291061,50.00
10:27:23.443679,50.01
10:27:23.585187,50.00
10:27:24.049369,50.01
10:27:24.490228,50.00
10:27:25.565813,50.01
10:27:48.041902,50.02
10:27:48.202527,50.01
10:27:48.342718,50.02
10:27:54.944564,50.01
10:27:55.086828,50.02
10:27:55.399875,50.01
10:27:55.998549,50.02
10:27:56.147994,50.01
10:28:03.188191,50.00
10:28:09.800408,50.01
10:28:23.145657,50.02
10:28:23.729637,50.01
10:28:24.206014,50.02
10:28:24.343005,50.01
10:28:24.944366,50.02
10:28:25.098554,50.01
10:28:39.039035,50.00
10:28:42.046711,50.01
10:28:43.843841,50.00
10:28:43.974362,50.01
10:28:54.345823,50.02
10:28:54.474112,50.01
10:28:54.944761,50.02
10:29:08.898051,50.01
10:29:09.051714,50.02
10:29:09.339852,50.01
10:29:10.829722,50.02
10:29:11.168346,50.01
10:29:11.297673,50.02
10:29:11.601114,50.01
10:29:11.733897,50.02
10:29:11.892871,50.01
10:29:12.056645,50.02
10:29:12.340636,50.01
10:29:13.088558,50.02
10:29:13.243233,50.01
10:29:26.436326,50.02
10:29:35.454299,50.03
10:29:37.392238,50.02
10:29:42.500907,50.01
10:29:42.652658,50.02
10:29:42.792664,50.01
10:29:51.646432,50.00
10:29:51.943877,50.01
10:29:52.545693,50.00
10:29:52.699616,50.01
10:29:52.853807,50.00
10:29:53.146615,50.01
10:29:56.453235,50.00
10:29:56.752343,50.01
10:30:02.430883,50.00
10:30:06.504654,49.99
10:30:06.950347,50.00
10:30:07.105251,49.99
10:30:09.653698,49.98
10:30:12.202242,49.97
10:30:14.157200,49.96
10:30:15.204100,49.97
10:30:15.340859,49.96
10:30:17.432657,49.95
10:30:37.692143,49.94
10:30:38.130659,49.95
10:30:41.606779,49.94
10:30:43.842331,49.95
10:30:43.999744,49.94
10:30:44.155584,49.95
10:30:44.443174,49.94
10:30:46.406977,49.93
10:30:48.052380,49.94
10:30:48.944025,49.93
10:30:49.540825,49.94
10:30:49.699207,49.93
10:31:01.551631,49.94
10:31:06.792349,49.95
10:31:18.340299,49.94
10:31:18.498770,49.95
10:31:18.653341,49.94
10:31:18.806359,49.95
10:31:19.856450,49.94
10:31:21.798001,49.95
10:31:21.955391,49.94
10:31:22.109410,49.95
10:31:22.247447,49.94
10:31:23.307537,49.95
10:31:27.502720,49.94
10:31:39.344257,49.93
10:31:41.448329,49.94
10:31:42.929293,49.93
10:31:43.085309,49.94
10:31:43.370423,49.93
10:31:43.555357,49.94
10:31:43.707443,49.93
10:31:43.861457,49.94
10:31:43.996013,49.93
10:31:48.652992,49.92
10:31:48.811037,49.93
10:31:49.103320,49.92
10:31:50.296124,49.93
10:31:53.300385,49.92
10:31:53.455720,49.93
10:31:53.596007,49.92
10:31:53.750888,49.93
10:31:53.903962,49.92
10:31:54.044587,49.93
10:32:06.640079,49.94
10:32:06.799078,49.93
10:32:06.951341,49.94
10:32:07.107183,49.93
10:32:07.246471,49.94
10:32:07.399779,49.93
10:32:07.554585,49.94
10:32:09.499728,49.93
10:32:09.797230,49.94
10:32:09.951930,49.93
10:32:10.242336,49.94
10:32:10.395723,49.93
10:32:13.990520,49.94
10:32:14.132506,49.93
10:32:14.304266,49.94
10:32:14.434504,49.93
10:32:14.750944,49.94
10:32:15.198901,49.93
10:32:15.350475,49.94
10:32:15.483743,49.93
10:32:15.953058,49.94
10:32:16.400685,49.93
10:32:16.852299,49.94
10:32:24.928170,49.93
10:32:26.296346,49.94
10:32:28.543180,49.93
10:32:28.699264,49.94
10:32:29.594660,49.93
10:32:30.494156,49.94
10:32:33.502966,49.93
10:32:39.350801,49.94
10:32:39.505007,49.93
10:32:39.644319,49.94
10:32:43.850819,49.95
10:32:43.994050,49.94
10:32:44.729063,49.95
10:32:49.232175,49.96
10:32:49.381308,49.95
10:33:06.340159,49.96
10:33:06.652915,49.95
10:33:07.380591,49.96
10:33:19.403379,49.95
10:33:19.545712,49.96
10:33:19.702356,49.95
10:33:19.855174,49.96
10:33:20.009027,49.95
10:33:28.690222,49.96
10:33:30.204306,49.95
10:33:33.199237,49.96
10:33:33.644969,49.95
10:33:33.797158,49.96
10:33:33.951155,49.95
10:33:34.103955,49.96
10:33:34.233805,49.95
10:33:39.663119,49.94
10:33:39.791570,49.95
10:33:39.949725,49.94
10:33:40.695956,49.95
10:33:47.748680,49.94
10:33:47.909073,49.95
10:33:48.046614,49.94
10:33:48.199240,49.95
10:33:48.798155,49.94
10:34:00.196336,49.95
10:34:00.355239,49.94
10:34:00.810418,49.95
10:34:12.340195,49.96
10:34:26.746519,49.97
10:34:37.548258,49.98
10:34:43.101896,49.97
10:34:43.271301,49.98
10:34:44.132357,49.97
10:34:51.801890,49.98
10:34:51.943700,49.97
10:34:52.096014,49.98
10:34:52.236127,49.97
10:35:01.404493,49.98
10:35:01.831610,49.97
10:35:02.007367,49.98
10:35:02.299325,49.97
10:35:02.606880,49.98
10:35:02.744605,49.97
10:35:12.210923,49.98
10:35:12.500028,49.97
10:35:12.949192,49.98
10:35:16.241219,49.97
10:35:16.400831,49.98
10:35:16.551871,49.97
10:35:17.306282,49.98
10:35:17.597997,49.97
10:35:17.752985,49.98
10:35:25.106211,49.97
10:35:25.262612,49.98
10:35:25.552820,49.97
10:35:36.178915,49.98
10:35:40.245870,49.99
10:35:46.995088,49.98
10:35:47.151394,49.99
10:35:47.461096,49.98
10:35:47.596629,49.99
10:35:48.199541,49.98
10:35:48.353558,49.99
10:35:48.505141,49.98
10:35:48.659032,49.99
10:35:48.795660,49.98
10:35:55.095759,49.99
10:35:55.406867,49.98
10:35:55.545525,49.99
10:35:56.149311,49.98
10:35:56.302900,49.99
10:36:01.385026,50.00
10:36:01.835448,49.99
10:36:01.998226,50.00
10:36:02.148108,49.99
10:36:02.594522,50.00
10:36:02.907482,49.99
10:36:03.049394,50.00
10:36:03.184754,49.99
10:36:10.697609,49.98
10:36:16.254133,49.99
10:36:16.396672,49.98
10:36:16.981676,49.99
10:36:20.890051,49.98
10:36:21.048527,49.99
10:36:23.305533,49.98
10:36:36.488803,49.99
10:36:36.633056,49.98
10:36:37.400983,49.99
10:36:37.698127,49.98
10:36:37.852153,49.99
10:36:48.200250,50.00
10:36:48.358921,49.99
10:36:48.491904,50.00
10:36:48.653104,49.99
10:36:57.196474,49.98
10:36:57.801489,49.99
10:36:58.980951,50.00
10:36:59.154611,49.99
10:36:59.447038,50.00
10:37:08.289972,50.01
10:37:15.202470,50.00
10:37:15.361021,50.01
10:37:15.498656,50.00
10:37:19.551970,50.01
10:37:19.693026,50.00
10:37:19.848929,50.01
10:37:26.444240,50.02
10:37:26.602773,50.01
10:37:27.047078,50.02
10:37:27.200344,50.01
10:37:27.357501,50.02
10:37:50.279965,50.01
10:37:50.430846,50.02
10:37:50.609348,50.01
10:37:52.240573,50.02
10:37:54.781500,50.01
10:37:54.949449,50.02
10:37:55.106503,50.01
10:38:10.401247,50.02
10:38:12.654083,50.01
10:38:12.958974,50.02
10:38:21.181315,50.01
10:38:39.482399,50.00
10:38:44.602967,49.99
10:38:44.754398,50.00
10:38:51.198261,50.01
10:38:51.803376,50.00
10:38:51.945105,50.01
10:38:58.095105,50.00
10:38:59.148954,50.01
10:38:59.281379,50.00
10:39:00.798177,50.01
10:39:00.951610,50.00
10:39:01.261110,50.01
10:39:01.398997,50.00
10:39:04.703818,49.99
10:39:13.997389,50.00
10:39:14.135134,49.99
10:39:14.599199,50.00
10:39:14.733682,49.99
10:39:14.909108,50.00
10:39:26.294385,50.01
10:39:26.453835,50.00
10:39:26.581233,50.01
10:39:26.747355,50.00
10:39:27.347293,50.01
10:39:27.497249,50.00
10:39:27.653160,50.01
10:39:32.586225,50.02
10:39:32.761617,50.01
10:39:32.895825,50.02
10:39:34.093504,50.01
10:39:34.251919,50.02
10:39:34.401388,50.01
10:39:34.535082,50.02
10:39:34.852991,50.01
10:39:35.007308,50.02
10:39:35.455259,50.01
10:39:36.653409,50.02
10:39:43.689909,50.01
10:39:43.851141,50.02
10:39:43.985054,50.01
10:39:44.145232,50.02
10:39:44.299339,50.01
10:39:54.040249,50.02
10:39:54.658251,50.01
10:39:54.796336,50.02
10:39:57.509116,50.01
10:39:57.647386,50.02
10:40:02.448265,50.01
10:40:02.610128,50.02
10:40:02.747854,50.01
10:40:03.208095,50.02
10:40:03.382675,50.01
10:40:12.794311,50.02
10:40:14.731033,50.01
10:40:14.909294,50.02
10:40:15.180880,50.01
10:40:15.355566,50.02
10:40:15.509089,50.01
10:40:15.644997,50.02
10:40:15.800436,50.01
10:40:19.398530,50.02
10:40:20.756356,50.01
10:40:20.910344,50.02
10:40:21.036150,50.01
10:40:22.560266,50.02
10:40:27.931391,50.03
10:40:28.252289,50.02
10:40:28.412951,50.03
10:40:28.686793,50.02
10:40:29.148994,50.03
10:40:29.592373,50.02
10:40:29.746801,50.03
10:40:30.200673,50.02
10:40:30.508196,50.03
10:40:30.630669,50.02
10:40:30.785977,50.03
10:40:30.950156,50.02
10:40:31.400622,50.03
10:40:36.947975,50.04
10:40:37.702403,50.03
10:40:48.203490,50.04
10:40:48.345125,50.03
10:40:50.604366,50.04
10:40:50.760788,50.03
10:40:55.246949,50.04
10:41:07.552029,50.03
10:41:13.228810,50.02
10:41:18.643344,50.01
10:41:20.008296,50.02
10:41:20.451395,50.01
10:41:21.046199,50.02
10:41:21.204228,50.01
10:41:24.661989,50.02
10:41:24.802973,50.01
10:41:24.929793,50.02
10:41:34.094453,50.01
10:41:34.252394,50.02
10:41:34.545009,50.01
10:41:35.285617,50.02
10:41:35.459363,50.01
10:41:38.446406,50.02
10:41:41.296535,50.01
10:41:41.898723,50.02
10:41:42.952890,50.01
10:41:50.730877,50.00
10:41:56.431069,49.99
10:41:56.595113,50.00
10:41:56.735037,49.99
10:41:56.900186,50.00
10:41:59.747090,49.99
10:41:59.903460,50.00
10:42:09.040153,50.01
10:42:09.202049,50.00
10:42:09.351980,50.01
10:42:09.504357,50.00
10:42:09.659910,50.01
10:42:10.686013,50.00
10:42:10.829219,50.01
10:42:37.254582,50.00
10:42:45.180236,50.01
10:42:45.357609,50.00
10:42:45.485314,50.01
10:43:08.005300,50.02
10:43:08.149528,50.01
10:43:08.299362,50.02
10:43:13.852544,50.03
10:43:20.609293,50.02
10:43:24.648189,50.01
10:43:42.930807,50.02
10:43:43.105247,50.01
10:43:43.553062,50.02
10:43:43.705448,50.01
10:43:43.858771,50.02
10:43:53.595989,50.01
